cliente123,"Jogo de Tabuleiro FamilyFun, Jóias, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Óculos de Sol SunStyle, Chapéu de Palha BeachStyle, Carteira Masculina ManCard, Filme de Ação ActionForce"
cliente124,"Anel de Diamante DiamondGlow, Carro Sedan LuxeDrive, Bolsa Feminina FashionLady, Filme de Ação ActionForce, Tênis de Corrida RunFast, Cerveja Artesanal CraftBrew, Escova Alisadora HairStyle, Jogo de Tabuleiro FamilyFun"
cliente125,"Tapete ZenComfort, Filme de Ação ActionForce, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Romance Amor Proibido, Jogo de Tabuleiro FamilyFun, Jóias, Suco de Frutas FruitSplash"
cliente126,"Carrinho de Controle Remoto SpeedRacer, Salgadinho CrispyBite, Romance Amor Proibido, Filme de Ação ActionForce, Bolsa Feminina FashionLady, Tênis Esportivo FlexFit, Jogo de Tabuleiro FamilyFun, Escova Alisadora HairStyle"
cliente127,"Moto Esportiva SpeedMaster, Tênis de Corrida RunFast, Tênis de Corrida RunFast, Óculos de Sol SunStyle, Almofada Decorativa CushyStyle, Carteira Masculina ManCard, Camiseta Esportiva ActiveFit, Jogo de Tabuleiro FamilyFun"
cliente128,"Óculos de Sol SunStyle, Moto Elétrica EcoRide, Bicicleta Ergométrica FitCycle, Almofada Decorativa CushyStyle, Moto Custom ClassicCharm, Tênis Esportivo FlexFit, Anel de Diamante DiamondGlow, Jogo de Tabuleiro FamilyFun"
cliente129,"Relógio de Pulso TimeLux, Laptop UltraBook Pro, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Carregador Portátil PowerGo, Almofada Decorativa CushyStyle, Jogo de Tabuleiro FamilyFun, Kit de Toalhas SoftLux"
cliente130,"Romance Amor Proibido, Suco de Frutas FruitSplash, Tênis de Corrida RunFast, Livro de Suspense Dark Secrets, Biscoito DeliciousCrunch, Relógio de Pulso TimeLux, Filme de Ação ActionForce, Jóias"
cliente131,"Filme de Ação ActionForce, Carregador Portátil PowerGo, Bolsa Feminina FashionLady, Anel de Noivado EternalLove, Óculos de Sol SunStyle, Anel de Noivado EternalLove, Perfume Eau de Beauté, Escova Alisadora HairStyle"
cliente132,"Romance Amor Proibido, Cadeira de Massagem RelaxPro, Livros, Óculos de Sol SunStyle, Tapete ZenComfort, Filme de Ação ActionForce, Relógio de Pulso TimeLux, Fitness"
cliente133,"Filme de Ação ActionForce, Smartwatch SmartFit, Bolsa Feminina FashionLady, Brinquedos, Cadeira de Massagem RelaxPro, Filme de Ação ActionForce, Óculos de Sol SunStyle, Anel de Noivado EternalLove"
cliente134,"Jóias, Jóias, Carro Sedan LuxeDrive, Tênis de Corrida RunFast, Óculos de Sol SunStyle, Kit de Toalhas SoftLux, Filme de Ação ActionForce, Carrinho de Controle Remoto SpeedRacer"
cliente135,"Chapéu de Palha BeachStyle, Tapete ZenComfort, Vinho Tinto ClassicRed, Romance Amor Proibido, Relógio de Parede VintageClock, Bolsa Feminina FashionLady, Cerveja Artesanal CraftBrew, Filme de Ação ActionForce"
cliente136,"Bolsa Feminina FashionLady, Bolsa Feminina FashionLady, Tênis de Corrida RunFast, Tênis de Corrida RunFast, Romance Amor Proibido, Óculos de Sol SunStyle, Tênis Esportivo FlexFit, Suco de Frutas FruitSplash"
cliente137,"Anel de Diamante DiamondGlow, Cadeira de Massagem RelaxPro, Escova Dental Elétrica CleanTeeth, Óculos de Sol SunStyle, Lenço de Seda SilkCharm, Tênis de Corrida RunFast, Smartwatch SmartFit, Motos e Carros"
cliente138,"Carrinho de Controle Remoto SpeedRacer, Cerveja Artesanal CraftBrew, Óculos de Sol SunStyle, Anel de Noivado EternalLove, Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle, Bola de Futebol ScoreMaster, Romance Amor Proibido"
cliente139,"Chapéu de Palha BeachStyle, Filme de Ação ActionForce, Romance Amor Proibido, Óculos de Sol SunStyle, Cerveja Artesanal CraftBrew, Escova Dental Elétrica CleanTeeth, Tênis de Corrida RunFast, Suco de Frutas FruitSplash"
cliente140,"Perfume Eau de Beauté, Jogo de Tabuleiro FamilyFun, Tênis de Corrida RunFast, Jóias, Bolsa Feminina FashionLady, Filme de Ação ActionForce, Filme de Ação ActionForce, Jóias"
cliente141,"Relógio de Pulso TimeLux, Jogo de Tabuleiro FamilyFun, Carteira Masculina ManCard, Filme de Ação ActionForce, Romance Amor Proibido, Jóias, Tênis de Corrida RunFast, Bolsa Feminina FashionLady"
cliente142,"Filme de Ação ActionForce, Jóias, Óculos de Sol SunStyle, Chapéu de Palha BeachStyle, Óculos de Sol SunStyle, Romance Amor Proibido, Fitness, Brinquedos"
cliente143,"Carrinho de Controle Remoto SpeedRacer, Bola de Futebol ScoreMaster, Romance Amor Proibido, Óculos de Sol SunStyle, Anel de Noivado EternalLove, Óculos de Sol SunStyle, Tênis de Corrida RunFast, Jóias"
cliente144,"Tênis de Corrida RunFast, Tênis de Corrida RunFast, Anel de Diamante DiamondGlow, Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Bolsa Feminina FashionLady"
cliente145,"Crédito de Presente, Smartwatch SmartFit, Romance Amor Proibido, Casacos e Jaquetas, Laptop UltraBook Pro, Carrinho de Controle Remoto SpeedRacer, Bolsa Feminina FashionLady, Jóias"
cliente146,"Perfume Eau de Beauté, Filme de Ação ActionForce, Romance Amor Proibido, Óculos de Sol SunStyle, Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Livros"
cliente147,"Carrinho de Controle Remoto SpeedRacer, Jóias, Óculos de Sol SunStyle, Bolsa Feminina FashionLady, Bolsa Feminina FashionLady, Óculos de Sol SunStyle, Filme de Ação ActionForce, Livros"
cliente148,"Romance Amor Proibido, Fitness, Carro Sedan LuxeDrive, Bicicleta Ergométrica FitCycle, Romance Amor Proibido, Top de Ginástica FitStyle, Perfume Eau de Beauté, Anel de Noivado EternalLove"
cliente149,"Brinco de Prata SilverDrop, Carregador Portátil PowerGo, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Romance Amor Proibido, Livros, Filme de Ação ActionForce, Jóias"
cliente150,"Anel de Diamante DiamondGlow, Jóias, Perfume Eau de Beauté, Tapete ZenComfort, Anel de Noivado EternalLove, Bicicleta Ergométrica FitCycle, Óculos de Sol SunStyle, Almofada Decorativa CushyStyle"
cliente151,"Fitness, Jogo de Tabuleiro FamilyFun, Romance Amor Proibido, Óculos de Sol SunStyle, Relógio de Parede VintageClock, Romance Amor Proibido, Motos e Carros, Câmera Digital ClickShot"
cliente152,"Tênis de Corrida RunFast, Óculos de Sol SunStyle, Óculos de Sol SunStyle, Almofada Decorativa CushyStyle, RelaxPro, Filme de Ação ActionForce, Bola de Futebol ScoreMaster, Jóias"
cliente153,"Tapete ZenComfort, Romance Amor Proibido, Óculos de Sol SunStyle, Filme de Ação ActionForce, Bolsa Feminina FashionLady, Jóias, Perfume Eau de Beauté, Smartwatch SmartFit"
cliente154,"Filme de Ação ActionForce, Jóias, Óculos de Sol SunStyle, Anel de Noivado EternalLove, Óculos de Sol SunStyle, Brinquedos, Romance Amor Proibido, Carrinho de Controle Remoto SpeedRacer"
cliente155,"Bicicleta Ergométrica FitCycle, Romance Amor Proibido, Jogo de Tabuleiro FamilyFun, Laptop UltraBook Pro, Jogo de Tabuleiro FamilyFun, Filme de Ação ActionForce, Óculos de Sol SunStyle, Jóias"
cliente156,"Bolsa Feminina FashionLady, Jantar para Dois, Carro Sedan LuxeDrive, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Filme de Ação ActionForce, Jóias"
cliente157,"Suco de Frutas FruitSplash, Romance Amor Proibido, Smartwatch SmartFit, Romance Amor Proibido, Óculos de Sol SunStyle, Brinquedos, Óculos de Sol SunStyle, Aventura"
cliente158,"Bolsa Feminina FashionLady, Jantar para Dois, Carro Sedan LuxeDrive, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Filme de Ação ActionForce, Jóias"
cliente159,"Suco de Frutas FruitSplash, Romance Amor Proibido, Smartwatch SmartFit, Romance Amor Proibido, Óculos de Sol SunStyle, Brinquedos, Óculos de Sol SunStyle, Aventura"
cliente160,"Almofada Decorativa CushyStyle, Jogo de Tabuleiro FamilyFun, Anel de Diamante DiamondGlow, Anel de Noivado EternalLove, Romance Amor Proibido, Filme de Ação ActionForce, Bolsa Feminina FashionLady, Jóias"
cliente161,"Cerveja Artesanal CraftBrew, Filme de Ação ActionForce, Óculos de Sol SunStyle, Bicicleta Ergométrica FitCycle, Carro Sedan LuxeDrive, Carregador Portátil PowerGo, Romance Amor Proibido, Jogo de Tabuleiro FamilyFun"
cliente162,"Smartwatch SmartFit, Fitness, Romance Amor Proibido, Moto Elétrica EcoRide, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Romance Amor Proibido, Livros"
cliente163,"Crédito de Presente, Romance Amor Proibido, Carro Sedan LuxeDrive, Móveis Modernos, Laptop UltraBook Pro, Óculos de Sol SunStyle, Almofada Decorativa CushyStyle, Filme de Ação ActionForce"
cliente164,"Bolsa Feminina FashionLady, Jantar para Dois, Carro Sedan LuxeDrive, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Filme de Ação ActionForce, Jóias"
cliente165,"Suco de Frutas FruitSplash, Romance Amor Proibido, Smartwatch SmartFit, Romance Amor Proibido, Óculos de Sol SunStyle, Brinquedos, Óculos de Sol SunStyle, Aventura"
cliente166,"Bolsa Feminina FashionLady, Jantar para Dois, Carro Sedan LuxeDrive, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Filme de Ação ActionForce, Jóias"
cliente167,"Suco de Frutas FruitSplash, Romance Amor Proibido, Smartwatch SmartFit, Romance Amor Proibido, Óculos de Sol SunStyle, Brinquedos, Óculos de Sol SunStyle, Aventura"
cliente168,"Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Chocolates, Música, Jantar para Dois, Carro Sedan LuxeDrive"
cliente169,"Livros, Jóias, Cinema, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Carro Sedan LuxeDrive, Romance Amor Proibido, Óculos de Sol SunStyle"
cliente170,"Filme de Ação ActionForce, Carregador Portátil PowerGo, Óculos de Sol SunStyle, Romance Amor Proibido, Bolsa Feminina FashionLady, Retrospectiva 2019, Bicicleta Ergométrica FitCycle, Jóias"
cliente171,"Bolsa Feminina FashionLady, Retrospectiva 2019, Controle Remoto Universal HomeCommand, Bolsa Feminina FashionLady, Cerveja Artesanal CraftBrew, Relógio de Pulso TimeLux, Jóias, Laptop UltraBook Pro"
cliente172,"Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Laptop UltraBook Pro, Romance Amor Proibido, Romance Amor Proibido, Carro Sedan LuxeDrive, Retrospectiva 2019, Jóias"
cliente173,"Anel de Diamante DiamondGlow, Almofada Decorativa CushyStyle, Romance Amor Proibido, Cerveja Artesanal CraftBrew, Romance Amor Proibido, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Jóias"
cliente174,"Jóias, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Retrospectiva 2019, Óculos de Sol SunStyle, Perfume Eau de Beauté, Romance Amor Proibido, Carro Sedan LuxeDrive"
cliente175,"Bolsa Feminina FashionLady, Retrospectiva 2019, Romance Amor Proibido, Carregador Portátil PowerGo, Anel de Diamante DiamondGlow, Romance Amor Proibido, Óculos de Sol SunStyle, Carro Sedan LuxeDrive"
cliente176,"Almofada Decorativa CushyStyle, Tapete ZenComfort, Óculos de Sol SunStyle, Tênis de Corrida RunFast, Anel de Diamante DiamondGlow, Carrinho de Controle Remoto SpeedRacer, Óculos de Sol SunStyle, Bags"
cliente177,"Tapete ZenComfort, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Romance Amor Proibido"
cliente178,"Produto Combustível, Perfumaria, Pet Shop, Óculos de Sol SunStyle, Romance Amor Proibido, Carro Sedan LuxeDrive, Romance Amor Proibido, Óculos de Sol SunStyle"
cliente179,"Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle, Chapéu de Palha BeachStyle, Romance Amor Proibido, Bolsa Feminina FashionLady, Smartwatch SmartFit, Tênis de Corrida RunFast, Anel de Noivado EternalLove"
cliente180,"Romance Amor Proibido, Câmera Digital ClickShot, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Romance Amor Proibido"
cliente181,"Tablet iTech, Bateria Extra, Ultrabook UltraThin, Jogo de Tabuleiro FamilyFun, Romance Amor Proibido, Óculos de Sol SunStyle, Máquina de Café CoffeMake, Suco de Frutas FruitSplash"
cliente182,"Relógio de Pulso TimeLux, Tênis de Corrida RunFast, Romance Amor Proibido, Óculos de Sol SunStyle, Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle, Perfume Eau de Beauté, Tapete ZenComfort"
cliente183,"Relógio de Parede VintageClock, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle, Filme de Ação ActionForce, Bolsa Feminina FashionLady"
cliente184,"Romance Amor Proibido, Óculos de Sol SunStyle, Óculos de Sol SunStyle, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Bolsa Feminina FashionLady"
cliente185,"Bolsa Feminina FashionLady, Filme de Ação ActionForce, Romance Amor Proibido, Óculos de Sol SunStyle, Óculos de Sol SunStyle, Jogo de Tabuleiro FamilyFun, Jóias, Romance Amor Proibido"
cliente186,"Bolsa Feminina FashionLady, Romance Amor Proibido, Romance Amor Proibido, Bolsa Feminina FashionLady, Gatos e Cachorros, Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle"
cliente187,"Perfume Eau de Beauté, Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Carro Sedan LuxeDrive, Tênis de Corrida RunFast, Bolsa Feminina FashionLady"
cliente188,"Romance Amor Proibido, Romance Amor Proibido, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Bolsa Feminina FashionLady, Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle"
cliente189,"Óculos de Sol SunStyle, Romance Amor Proibido, Bolsa Feminina FashionLady, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Brinquedos, Brinquedos"
cliente190,"Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Cachecol FashionStyle, Bolsa Feminina FashionLady, Óculos de Sol SunStyle, Romance Amor Proibido, Romance Amor Proibido"
cliente191,"Perfume Eau de Beauté, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Gatos e Cachorros"
cliente192,"Romance Amor Proibido, Romance Amor Proibido, Romance Amor Proibido, Romance Amor Proibido, Bolsa Feminina FashionLady, Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle"
cliente193,"Bolsa Feminina FashionLady, Bolsa Feminina FashionLady, Brinquedos, Tênis de Corrida RunFast, Óculos de Sol SunStyle, Slide Aerobics, Carro Sedan LuxeDrive, Óculos de Sol SunStyle"
cliente194,"Perfume Eau de Beauté, Romance Amor Proibido, Óculos de Sol SunStyle, Brincos de Prata, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Câmera Digital ClickShot"
cliente195,"Romance Amor Proibido, Câmera Digital ClickShot, Romance Amor Proibido, Romance Amor Proibido, Tapete ZenComfort, Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle"
cliente196,"Raquete de Tênis PowerShot, Romance Amor Proibido, Fone de Ouvido sem fio SoundMax, Óculos de Sol SunStyle, Óculos de Sol SunStyle, Romance Amor Proibido, Romance Amor Proibido, Romance Amor Proibido"
cliente197,"Romance Amor Proibido, Romance Amor Proibido, Romance Amor Proibido, Bolsa Feminina FashionLady, Bola de Futebol ScoreMaster, Bolsa Feminina FashionLady, Óculos de Sol SunStyle, Relógio de Parede VintageClock"
cliente198,"Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Romance Amor Proibido, Óculos de Sol SunStyle, Romance Amor Proibido, Jóias"
cliente199,"Bolsa Feminina FashionLady, Loção Corporal BodyFresh, Creme Hidratante ExtraSoft, Anel de Noivado EternalLove, Corda de Pular JumpFit, Fitness, Luvas de Boxe FightMaster, Kit de Pintura ArtMaster"
cliente200,"Romance Amor Proibido, Relógio de Parede VintageClock, Vinho Tinto ClassicRed, Carregador Portátil PowerGo, Escova Dental Elétrica CleanTeeth, Refrigerante SparklingFizz, Conjunto de Jóias SparkleSet, Filme de Ação ActionForce"
cliente201,"Depilador Elétrico SilkSmooth, Tapete ZenComfort, Esmalte de Unhas ColorPop, Jogo de Panelas CuisineMaster, Escova Dental Elétrica CleanTeeth, Filme de Ação ActionForce, Anel de Diamante DiamondGlow, Kit de Pintura ArtMaster"
cliente202,"Kit de Pintura ArtMaster, Jogo de Tabuleiro FamilyFun, Loção Corporal BodyFresh, RelaxPro, Conjunto de Jóias SparkleSet, Carro Elétrico EcoDrive, Filmes, Biografia True Story"
cliente203,"Moto Custom ClassicCharm, Esmalte de Unhas ColorPop, Cerveja Artesanal CraftBrew, Carregador Portátil PowerGo, Conjunto de Jóias SparkleSet, Sabonete Líquido SoftClean, Carrinho de Controle Remoto SpeedRacer, Smartwatch SmartFit"
cliente204,"Bolsa Feminina FashionLady, Filme de Ação ActionForce, Carrinho de Controle Remoto SpeedRacer, Creme Hidratante ExtraSoft, Anel de Noivado EternalLove, Carregador Portátil PowerGo, Camiseta Esportiva ActiveFit, Pulseira de Ouro GoldCharm"
cliente205,"Anel de Noivado EternalLove, Relógio de Parede VintageClock, Romance Amor Proibido, Lenço de Seda SilkCharm, Escova Dental Elétrica CleanTeeth, Chapéu de Palha BeachStyle, Shampoo Anticaspa ScalpCare, Bicicleta Ergométrica FitCycle"
cliente206,"Carrinho de Controle Remoto SpeedRacer, Cerveja Artesanal CraftBrew, Óculos de Sol SunStyle, Escova Alisadora HairStyle, Smartwatch SmartFit, Jogo de Tabuleiro FamilyFun, Tênis de Corrida RunFast, Jóias, Brinquedos"
cliente207,"Romance Amor Proibido, Horror Cinema, Carteira Masculina ManCard, Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle, Shampoo Anticaspa ScalpCare, Anel de Noivado EternalLove, Relógio de Pulso TimeLux"
cliente208,"Tapete ZenComfort, Brinco de Prata SilverDrop, Biografia True Story, Chapéu de Palha BeachStyle, Moto Custom ClassicCharm, Carrinho de Controle Remoto SpeedRacer, Lenço de Seda SilkCharm, Almofada Decorativa CushyStyle"
cliente209,"Relógio de Parede VintageClock, Bola de Futebol ScoreMaster, Cerveja Artesanal CraftBre, Filme de Ação ActionForce, Carregador Portátil PowerGo, Escova Dental Elétrica CleanTeeth, Jóias, Casa e Decoração"
cliente210,"Horror Cinema, Bola de Futebol ScoreMaster, Camiseta Esportiva ActiveFit, Tapete ZenComfort, RelaxPro, Cinto de Couro LuxuryBelt, Tapete ZenComfort, Bolsa Feminina FashionLady"
cliente211,"Jogo de Tabuleiro FamilyFun, Camiseta Esportiva ActiveFit, Escova Dental Elétrica CleanTeeth, Carteira Masculina ManCard, Anel de Diamante DiamondGlow, Luvas de Boxe FightMaster, Shampoo Anticaspa ScalpCare, Romance Amor Proibido"
cliente212,"Anel de Noivado EternalLove, Filme de Ação ActionForce, Bicicleta Ergométrica FitCycle, Jóias, Brinquedos, Laptop UltraBook Pro, Relógio de Pulso TimeLux, Filme de Ação ActionForce"
cliente213,"Almofada Decorativa CushyStyle, Kit de Pintura ArtMaster, Tapete ZenComfort, Carrinho de Controle Remoto SpeedRacer, Pipa SkyHigh, Chapéu de Palha BeachStyle, Carro Sedan LuxeDrive, Perfume Eau de Beauté"
cliente214,"Brinco de Prata SilverDrop, Romance Amor Proibido, Bolsa Feminina FashionLady, Carregador Portátil PowerGo, Camiseta Esportiva ActiveFit, Loção Corporal BodyFresh, Filme de Ação ActionForce, Anel de Diamante DiamondGlow"
cliente215,"Smartwatch SmartFit, Jóias, Livros, Bolsa Feminina FashionLady, Smartwatch SmartFit, Relógio de Pulso TimeLux, Almofada Decorativa CushyStyle, Pipa SkyHigh"
cliente216,"Filme de Ação ActionForce, Bolsa Feminina FashionLady, Óculos de Sol SunStyle, Tênis Esportivo FlexFit, Óculos de Sol SunStyle, Tablet iTech, Motos e Carros, Sapatilha BalletStyle"
cliente217,"Óculos de Sol SunStyle, Carrinho de Controle Remoto SpeedRacer, Romance Amor Proibido, Chocolates, Vinho Tinto ClassicRed, Almofada Decorativa CushyStyle, Carro Sedan LuxeDrive, Filme de Ação ActionForce"
cliente218,"Bolsa Feminina FashionLady, Perfume Eau de Beauté, Romance Amor Proibido, Cadeira de Massagem RelaxPro, Óculos de Sol SunStyle, Jóias, Carro Sedan LuxeDrive, Depilador Elétrico SilkSmooth"
cliente219,"Carrinho de Controle Remoto SpeedRacer, Cerveja Artesanal CraftBrew, Romance Amor Proibido, Tapete ZenComfort, Anel de Noivado EternalLove, Brinquedos, Suco de Frutas FruitSplash, Filme de Ação ActionForce"
cliente220,"Depilador Elétrico SilkSmooth, Jogo de Tabuleiro FamilyFun, Jóias, Grip Anti-Stress Release, Perfume Eau de Beauté, Salgadinho CrispyBite, Vinho Tinto ClassicRed, Filme de Ação ActionForce"
cliente221,"Anel de Noivado EternalLove, Almofada Decorativa CushyStyle, Jogo de Tabuleiro FamilyFun, Filme de Ação ActionForce, Óculos de Sol SunStyle, Óculos de Sol SunStyle, Tênis de Corrida RunFast, Tênis de Corrida RunFast"
cliente222,"Jogo de Tabuleiro FamilyFun, Jóias, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Óculos de Sol SunStyle, Chapéu de Palha BeachStyle, Carteira Masculina ManCard, Filme de Ação ActionForce"
cliente223,"Anel de Diamante DiamondGlow, Carro Sedan LuxeDrive, Bolsa Feminina FashionLady, Filme de Ação ActionForce, Tênis de Corrida RunFast, Cerveja Artesanal CraftBrew, Escova Alisadora HairStyle, Jogo de Tabuleiro FamilyFun"
cliente224,"Tapete ZenComfort, Filme de Ação ActionForce, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Romance Amor Proibido, Jogo de Tabuleiro FamilyFun, Jóias, Suco de Frutas FruitSplash"
cliente225,"Carrinho de Controle Remoto SpeedRacer, Salgadinho CrispyBite, Romance Amor Proibido, Filme de Ação ActionForce, Bolsa Feminina FashionLady, Tênis Esportivo FlexFit, Jogo de Tabuleiro FamilyFun, Escova Alisadora HairStyle"
cliente226,"Moto Esportiva SpeedMaster, Tênis de Corrida RunFast, Tênis de Corrida RunFast, Óculos de Sol SunStyle, Almofada Decorativa CushyStyle, Carteira Masculina ManCard, Camiseta Esportiva ActiveFit, Jogo de Tabuleiro FamilyFun"
cliente227,"Óculos de Sol SunStyle, Moto Elétrica EcoRide, Bicicleta Ergométrica FitCycle, Almofada Decorativa CushyStyle, Moto Custom ClassicCharm, Tênis Esportivo FlexFit, Anel de Diamante DiamondGlow, Jogo de Tabuleiro FamilyFun"
cliente228,"Relógio de Pulso TimeLux, Laptop UltraBook Pro, Óculos de Sol SunStyle, Anel de Diamante DiamondGlow, Carregador Portátil PowerGo, Almofada Decorativa CushyStyle, Jogo de Tabuleiro FamilyFun, Kit de Toalhas SoftLux"
cliente229,"Romance Amor Proibido, Suco de Frutas FruitSplash, Tênis de Corrida RunFast, Livro de Suspense Dark Secrets, Biscoito DeliciousCrunch, Relógio de Pulso TimeLux, Filme de Ação ActionForce, Jóias"
cliente230,"Filme de Ação ActionForce, Carregador Portátil PowerGo, Bolsa Feminina FashionLady, Anel de Noivado EternalLove, Óculos de Sol SunStyle, Anel de Noivado EternalLove, Perfume Eau de Beauté, Escova Alisadora HairStyle"
cliente231,"Romance Amor Proibido, Cadeira de Massagem RelaxPro, Livros, Óculos de Sol SunStyle, Tapete ZenComfort, Filme de Ação ActionForce, Relógio de Pulso TimeLux, Fitness"
cliente232,"Filme de Ação ActionForce, Smartwatch SmartFit, Bolsa Feminina FashionLady, Brinquedos, Cadeira de Massagem RelaxPro, Filme de Ação ActionForce, Óculos de Sol SunStyle, Anel de Noivado EternalLove"
cliente233,"Jóias, Jóias, Carro Sedan LuxeDrive, Tênis de Corrida RunFast, Óculos de Sol SunStyle, Kit de Toalhas SoftLux, Filme de Ação ActionForce, Carrinho de Controle Remoto SpeedRacer"
cliente234,"Chapéu de Palha BeachStyle, Tapete ZenComfort, Vinho Tinto ClassicRed, Romance Amor Proibido, Relógio de Parede VintageClock, Bolsa Feminina FashionLady, Cerveja Artesanal CraftBrew, Filme de Ação ActionForce"
cliente235,"Bolsa Feminina FashionLady, Bolsa Feminina FashionLady, Tênis de Corrida RunFast, Tênis de Corrida RunFast, Romance Amor Proibido, Óculos de Sol SunStyle, Tênis Esportivo FlexFit, Suco de Frutas FruitSplash"
cliente236,"Anel de Diamante DiamondGlow, Cadeira de Massagem RelaxPro, Escova Dental Elétrica CleanTeeth, Óculos de Sol SunStyle, Lenço de Seda SilkCharm, Tênis de Corrida RunFast, Smartwatch SmartFit, Motos e Carros"
cliente237,"Carrinho de Controle Remoto SpeedRacer, Cerveja Artesanal CraftBrew, Óculos de Sol SunStyle, Anel de Noivado EternalLove, Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle, Bola de Futebol ScoreMaster, Romance Amor Proibido"
cliente238,"Chapéu de Palha BeachStyle, Filme de Ação ActionForce, Romance Amor Proibido, Óculos de Sol SunStyle, Cerveja Artesanal CraftBrew, Escova Dental Elétrica CleanTeeth, Tênis de Corrida RunFast, Suco de Frutas FruitSplash"
cliente239,"Perfume Eau de Beauté, Jogo de Tabuleiro FamilyFun, Tênis de Corrida RunFast, Jóias, Bolsa Feminina FashionLady, Filme de Ação ActionForce, Filme de Ação ActionForce, Jóias"
cliente240,"Relógio de Pulso TimeLux, Jogo de Tabuleiro FamilyFun, Carteira Masculina ManCard, Filme de Ação ActionForce, Romance Amor Proibido, Jóias, Tênis de Corrida RunFast, Bolsa Feminina FashionLady"
cliente241,"Filme de Ação ActionForce, Jóias, Óculos de Sol SunStyle, Chapéu de Palha BeachStyle, Óculos de Sol SunStyle, Romance Amor Proibido, Fitness, Brinquedos"
cliente242,"Carrinho de Controle Remoto SpeedRacer, Bola de Futebol ScoreMaster, Romance Amor Proibido, Óculos de Sol SunStyle, Anel de Noivado EternalLove, Óculos de Sol SunStyle, Tênis de Corrida RunFast, Jóias"
cliente243,"Tênis de Corrida RunFast, Tênis de Corrida RunFast, Anel de Diamante DiamondGlow, Óculos de Sol SunStyle, Romance Amor Proibido, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Bolsa Feminina FashionLady"
cliente244,"Crédito de Presente, Smartwatch SmartFit, Romance Amor Proibido, Casacos e Jaquetas, Laptop UltraBook Pro, Carrinho de Controle Remoto SpeedRacer, Bolsa Feminina FashionLady, Jóias"
cliente245,"Perfume Eau de Beauté, Filme de Ação ActionForce, Romance Amor Proibido, Óculos de Sol SunStyle, Jogo de Tabuleiro FamilyFun, Óculos de Sol SunStyle, Carro Sedan LuxeDrive, Livros"
cliente246,"Carrinho de Controle Remoto SpeedRacer, Jóias, Óculos de Sol SunStyle, Bolsa Feminina FashionLady, Bolsa Feminina FashionLady, Óculos de Sol SunStyle, Filme de Ação ActionForce, Livros"
